RACE_ID,STAGE_NUMBER,STAGE_TYPE,STAGE_DATE,STAGE_START,STAGE_START_COUNTRY,STAGE_START_LATITUDE,STAGE_START_LONGITUDE,STAGE_FINISH,STAGE_FINISH_COUNTRY,STAGE_FINISH_LATITUDE,STAGE_FINISH_LONGITUDE,STAGE_DISTANCE,STAGE_INFO
1,1126,Mountain,18/07/2014,Saint-Étienne,FRA,45.4347,4.3903,Chamrousse,FRA,45.1092,5.8744,197.5,http://www.letour.com/le-tour/2014/us/stage-13.html
1,1127,Mountain,19/07/2014,Grenoble,FRA,45.2002,5.7222,Risoul,FRA,44.6497,6.6408,177,http://www.letour.com/le-tour/2014/us/stage-14.html
1,1128,Flat,20/07/2014,Tallard,FRA,44.4625,6.0553,Nîmes,FRA,43.838,4.361,222,http://www.letour.com/le-tour/2014/us/stage-15.html
1,1129,Mountain,22/07/2014,Carcassonne,FRA,43.21,2.35,Bagnères-de-Luchon,FRA,42.7917,0.5947,237.5,http://www.letour.com/le-tour/2014/us/stage-16.html
1,1130,Mountain,23/07/2014,Saint-Gaudens,FRA,43.1089,0.7242,Saint-Lary Pla d’Adet,FRA,42.82,0.32,124.5,http://www.letour.com/le-tour/2014/us/stage-17.html
1,1131,Mountain,24/07/2014,Pau,FRA,43.3,-0.37,Hautacam,FRA,42.972222,-0.008056,145.5,http://www.letour.com/le-tour/2014/us/stage-18.html
1,1132,Flat,25/07/2014,Maubourguet Pays du Val d’Adour,FRA,43.4692,0.0364,Bergerac,FRA,44.85,0.48,208.5,http://www.letour.com/le-tour/2014/us/stage-19.html
1,1133,Individual time-trial,26/07/2014,Bergerac,FRA,44.85,0.48,Périgueux,FRA,45.1929,0.7217,54,http://www.letour.com/le-tour/2014/us/stage-20.html
1,1134,Flat,27/07/2014,Évry,FRA,48.6238,2.4296,Paris Champs-Élysées,FRA,48.8567,2.3508,137.5,http://www.letour.com/le-tour/2014/us/stage-21.html
1,1135,Flat,5/7/2014,Leeds,ENG,53.799722,-1.549167,Harrogate,ENG,53.991,-1.539,190.5,http://www.letour.com/le-tour/2014/us/stage-1.html
1,1136,Hilly,6/7/2014,York,ENG,53.958333,-1.080278,Sheffield,ENG,53.383611,-1.466944,201,http://www.letour.com/le-tour/2014/us/stage-2.html
1,1137,Flat,7/7/2014,Cambridge,ENG,52.205,0.119,Londres,ENG,51.507222,-0.1275,155,http://www.letour.com/le-tour/2014/us/stage-3.html
1,1138,Flat,8/7/2014,Le Touquet-Paris-Plage,FRA,50.5186,1.595,Lille Métropole,FRA,50.6372,3.0633,163.5,http://www.letour.com/le-tour/2014/us/stage-4.html
1,1139,Hilly,9/7/2014,Ypres,FRA,50.85,2.883333,Arenberg Porte du Hainaut,FRA,50.399,3.4125,155.5,http://www.letour.com/le-tour/2014/us/stage-5.html
1,1140,Flat,10/7/2014,Arras,FRA,50.2897,2.7808,Reims,FRA,49.2628,4.0347,194,http://www.letour.com/le-tour/2014/us/stage-6.html
1,1141,Flat,11/7/2014,Épernay,FRA,49.0403,3.96,Nancy,FRA,48.6936,6.1846,234.5,http://www.letour.com/le-tour/2014/us/stage-7.html
1,1142,Hilly,12/7/2014,Tomblaine,FRA,48.6833,6.2167,Gérardmer La Mauselaine,FRA,48.08,6.88,161,http://www.letour.com/le-tour/2014/us/stage-8.html
1,1143,Hilly,13/07/2014,Gérardmer,FRA,48.08,6.88,Mulhouse,FRA,47.75,7.34,170,http://www.letour.com/le-tour/2014/us/stage-9.html
1,1144,Mountain,14/07/2014,Mulhouse,FRA,47.75,7.34,La Planche des Belles Filles,FRA,47.772222,6.777778,161.5,http://www.letour.com/le-tour/2014/us/stage-10.html
1,1145,Hilly,16/07/2014,Besançon,FRA,47.2431,6.0219,Oyonnax,FRA,46.2561,5.6556,187.5,http://www.letour.com/le-tour/2014/us/stage-11.html
1,1146,Flat,17/07/2014,Bourg-en-Bresse,FRA,46.2056,5.2289,Saint-Étienne,FRA,45.4347,4.3903,185.5,http://www.letour.com/le-tour/2014/us/stage-12.html
1,1147,Mountain,18/07/2014,Saint-Étienne,FRA,45.4347,4.3903,Chamrousse,FRA,45.1092,5.8744,197.5,http://www.letour.com/le-tour/2014/us/stage-13.html
1,1148,Mountain,19/07/2014,Grenoble,FRA,45.2002,5.7222,Risoul,FRA,44.6497,6.6408,177,http://www.letour.com/le-tour/2014/us/stage-14.html
1,1149,Flat,20/07/2014,Tallard,FRA,44.4625,6.0553,Nîmes,FRA,43.838,4.361,222,http://www.letour.com/le-tour/2014/us/stage-15.html
1,1150,Mountain,22/07/2014,Carcassonne,FRA,43.21,2.35,Bagnères-de-Luchon,FRA,42.7917,0.5947,237.5,http://www.letour.com/le-tour/2014/us/stage-16.html
1,1151,Mountain,23/07/2014,Saint-Gaudens,FRA,43.1089,0.7242,Saint-Lary Pla d’Adet,FRA,42.82,0.32,124.5,http://www.letour.com/le-tour/2014/us/stage-17.html
1,1152,Mountain,24/07/2014,Pau,FRA,43.3,-0.37,Hautacam,FRA,42.972222,-0.008056,145.5,http://www.letour.com/le-tour/2014/us/stage-18.html
1,1153,Flat,25/07/2014,Maubourguet Pays du Val d’Adour,FRA,43.4692,0.0364,Bergerac,FRA,44.85,0.48,208.5,http://www.letour.com/le-tour/2014/us/stage-19.html
1,1154,Individual time-trial,26/07/2014,Bergerac,FRA,44.85,0.48,Périgueux,FRA,45.1929,0.7217,54,http://www.letour.com/le-tour/2014/us/stage-20.html
1,1155,Flat,27/07/2014,Évry,FRA,48.6238,2.4296,Paris Champs-Élysées,FRA,48.8567,2.3508,137.5,http://www.letour.com/le-tour/2014/us/stage-21.html
1,1156,Flat,5/7/2014,Leeds,ENG,53.799722,-1.549167,Harrogate,ENG,53.991,-1.539,190.5,http://www.letour.com/le-tour/2014/us/stage-1.html
1,1157,Hilly,6/7/2014,York,ENG,53.958333,-1.080278,Sheffield,ENG,53.383611,-1.466944,201,http://www.letour.com/le-tour/2014/us/stage-2.html
1,1158,Flat,7/7/2014,Cambridge,ENG,52.205,0.119,Londres,ENG,51.507222,-0.1275,155,http://www.letour.com/le-tour/2014/us/stage-3.html
1,1159,Flat,8/7/2014,Le Touquet-Paris-Plage,FRA,50.5186,1.595,Lille Métropole,FRA,50.6372,3.0633,163.5,http://www.letour.com/le-tour/2014/us/stage-4.html
1,1160,Hilly,9/7/2014,Ypres,FRA,50.85,2.883333,Arenberg Porte du Hainaut,FRA,50.399,3.4125,155.5,http://www.letour.com/le-tour/2014/us/stage-5.html
1,1161,Flat,10/7/2014,Arras,FRA,50.2897,2.7808,Reims,FRA,49.2628,4.0347,194,http://www.letour.com/le-tour/2014/us/stage-6.html
1,1162,Flat,11/7/2014,Épernay,FRA,49.0403,3.96,Nancy,FRA,48.6936,6.1846,234.5,http://www.letour.com/le-tour/2014/us/stage-7.html
1,1163,Hilly,12/7/2014,Tomblaine,FRA,48.6833,6.2167,Gérardmer La Mauselaine,FRA,48.08,6.88,161,http://www.letour.com/le-tour/2014/us/stage-8.html
1,1164,Hilly,13/07/2014,Gérardmer,FRA,48.08,6.88,Mulhouse,FRA,47.75,7.34,170,http://www.letour.com/le-tour/2014/us/stage-9.html
1,1165,Mountain,14/07/2014,Mulhouse,FRA,47.75,7.34,La Planche des Belles Filles,FRA,47.772222,6.777778,161.5,http://www.letour.com/le-tour/2014/us/stage-10.html
1,1166,Hilly,16/07/2014,Besançon,FRA,47.2431,6.0219,Oyonnax,FRA,46.2561,5.6556,187.5,http://www.letour.com/le-tour/2014/us/stage-11.html
1,1167,Flat,17/07/2014,Bourg-en-Bresse,FRA,46.2056,5.2289,Saint-Étienne,FRA,45.4347,4.3903,185.5,http://www.letour.com/le-tour/2014/us/stage-12.html
1,1168,Mountain,18/07/2014,Saint-Étienne,FRA,45.4347,4.3903,Chamrousse,FRA,45.1092,5.8744,197.5,http://www.letour.com/le-tour/2014/us/stage-13.html
1,1169,Mountain,19/07/2014,Grenoble,FRA,45.2002,5.7222,Risoul,FRA,44.6497,6.6408,177,http://www.letour.com/le-tour/2014/us/stage-14.html
1,1170,Flat,20/07/2014,Tallard,FRA,44.4625,6.0553,Nîmes,FRA,43.838,4.361,222,http://www.letour.com/le-tour/2014/us/stage-15.html
1,1171,Mountain,22/07/2014,Carcassonne,FRA,43.21,2.35,Bagnères-de-Luchon,FRA,42.7917,0.5947,237.5,http://www.letour.com/le-tour/2014/us/stage-16.html
1,1172,Mountain,23/07/2014,Saint-Gaudens,FRA,43.1089,0.7242,Saint-Lary Pla d’Adet,FRA,42.82,0.32,124.5,http://www.letour.com/le-tour/2014/us/stage-17.html
1,1173,Mountain,24/07/2014,Pau,FRA,43.3,-0.37,Hautacam,FRA,42.972222,-0.008056,145.5,http://www.letour.com/le-tour/2014/us/stage-18.html
1,1174,Flat,25/07/2014,Maubourguet Pays du Val d’Adour,FRA,43.4692,0.0364,Bergerac,FRA,44.85,0.48,208.5,http://www.letour.com/le-tour/2014/us/stage-19.html
1,1175,Individual time-trial,26/07/2014,Bergerac,FRA,44.85,0.48,Périgueux,FRA,45.1929,0.7217,54,http://www.letour.com/le-tour/2014/us/stage-20.html
1,1176,Flat,27/07/2014,Évry,FRA,48.6238,2.4296,Paris Champs-Élysées,FRA,48.8567,2.3508,137.5,http://www.letour.com/le-tour/2014/us/stage-21.html
1,1177,Flat,5/7/2014,Leeds,ENG,53.799722,-1.549167,Harrogate,ENG,53.991,-1.539,190.5,http://www.letour.com/le-tour/2014/us/stage-1.html
1,1178,Hilly,6/7/2014,York,ENG,53.958333,-1.080278,Sheffield,ENG,53.383611,-1.466944,201,http://www.letour.com/le-tour/2014/us/stage-2.html
1,1179,Flat,7/7/2014,Cambridge,ENG,52.205,0.119,Londres,ENG,51.507222,-0.1275,155,http://www.letour.com/le-tour/2014/us/stage-3.html
1,1180,Flat,8/7/2014,Le Touquet-Paris-Plage,FRA,50.5186,1.595,Lille Métropole,FRA,50.6372,3.0633,163.5,http://www.letour.com/le-tour/2014/us/stage-4.html
1,1181,Hilly,9/7/2014,Ypres,FRA,50.85,2.883333,Arenberg Porte du Hainaut,FRA,50.399,3.4125,155.5,http://www.letour.com/le-tour/2014/us/stage-5.html
1,1182,Flat,10/7/2014,Arras,FRA,50.2897,2.7808,Reims,FRA,49.2628,4.0347,194,http://www.letour.com/le-tour/2014/us/stage-6.html
1,1183,Flat,11/7/2014,Épernay,FRA,49.0403,3.96,Nancy,FRA,48.6936,6.1846,234.5,http://www.letour.com/le-tour/2014/us/stage-7.html
1,1184,Hilly,12/7/2014,Tomblaine,FRA,48.6833,6.2167,Gérardmer La Mauselaine,FRA,48.08,6.88,161,http://www.letour.com/le-tour/2014/us/stage-8.html
1,1185,Hilly,13/07/2014,Gérardmer,FRA,48.08,6.88,Mulhouse,FRA,47.75,7.34,170,http://www.letour.com/le-tour/2014/us/stage-9.html
1,1186,Mountain,14/07/2014,Mulhouse,FRA,47.75,7.34,La Planche des Belles Filles,FRA,47.772222,6.777778,161.5,http://www.letour.com/le-tour/2014/us/stage-10.html
1,1187,Hilly,16/07/2014,Besançon,FRA,47.2431,6.0219,Oyonnax,FRA,46.2561,5.6556,187.5,http://www.letour.com/le-tour/2014/us/stage-11.html
1,1188,Flat,17/07/2014,Bourg-en-Bresse,FRA,46.2056,5.2289,Saint-Étienne,FRA,45.4347,4.3903,185.5,http://www.letour.com/le-tour/2014/us/stage-12.html
1,1189,Mountain,18/07/2014,Saint-Étienne,FRA,45.4347,4.3903,Chamrousse,FRA,45.1092,5.8744,197.5,http://www.letour.com/le-tour/2014/us/stage-13.html
1,1190,Mountain,19/07/2014,Grenoble,FRA,45.2002,5.7222,Risoul,FRA,44.6497,6.6408,177,http://www.letour.com/le-tour/2014/us/stage-14.html
1,1191,Flat,20/07/2014,Tallard,FRA,44.4625,6.0553,Nîmes,FRA,43.838,4.361,222,http://www.letour.com/le-tour/2014/us/stage-15.html
1,1192,Mountain,22/07/2014,Carcassonne,FRA,43.21,2.35,Bagnères-de-Luchon,FRA,42.7917,0.5947,237.5,http://www.letour.com/le-tour/2014/us/stage-16.html
1,1193,Mountain,23/07/2014,Saint-Gaudens,FRA,43.1089,0.7242,Saint-Lary Pla d’Adet,FRA,42.82,0.32,124.5,http://www.letour.com/le-tour/2014/us/stage-17.html
1,1194,Mountain,24/07/2014,Pau,FRA,43.3,-0.37,Hautacam,FRA,42.972222,-0.008056,145.5,http://www.letour.com/le-tour/2014/us/stage-18.html
1,1195,Flat,25/07/2014,Maubourguet Pays du Val d’Adour,FRA,43.4692,0.0364,Bergerac,FRA,44.85,0.48,208.5,http://www.letour.com/le-tour/2014/us/stage-19.html
1,1196,Individual time-trial,26/07/2014,Bergerac,FRA,44.85,0.48,Périgueux,FRA,45.1929,0.7217,54,http://www.letour.com/le-tour/2014/us/stage-20.html
1,1197,Flat,27/07/2014,Évry,FRA,48.6238,2.4296,Paris Champs-Élysées,FRA,48.8567,2.3508,137.5,http://www.letour.com/le-tour/2014/us/stage-21.html
1,1198,Flat,5/7/2014,Leeds,ENG,53.799722,-1.549167,Harrogate,ENG,53.991,-1.539,190.5,http://www.letour.com/le-tour/2014/us/stage-1.html
1,1199,Hilly,6/7/2014,York,ENG,53.958333,-1.080278,Sheffield,ENG,53.383611,-1.466944,201,http://www.letour.com/le-tour/2014/us/stage-2.html
1,1200,Flat,7/7/2014,Cambridge,ENG,52.205,0.119,Londres,ENG,51.507222,-0.1275,155,http://www.letour.com/le-tour/2014/us/stage-3.html
1,1201,Flat,8/7/2014,Le Touquet-Paris-Plage,FRA,50.5186,1.595,Lille Métropole,FRA,50.6372,3.0633,163.5,http://www.letour.com/le-tour/2014/us/stage-4.html
1,1202,Hilly,9/7/2014,Ypres,FRA,50.85,2.883333,Arenberg Porte du Hainaut,FRA,50.399,3.4125,155.5,http://www.letour.com/le-tour/2014/us/stage-5.html
1,1203,Flat,10/7/2014,Arras,FRA,50.2897,2.7808,Reims,FRA,49.2628,4.0347,194,http://www.letour.com/le-tour/2014/us/stage-6.html
1,1204,Flat,11/7/2014,Épernay,FRA,49.0403,3.96,Nancy,FRA,48.6936,6.1846,234.5,http://www.letour.com/le-tour/2014/us/stage-7.html
1,1205,Hilly,12/7/2014,Tomblaine,FRA,48.6833,6.2167,Gérardmer La Mauselaine,FRA,48.08,6.88,161,http://www.letour.com/le-tour/2014/us/stage-8.html
1,1206,Hilly,13/07/2014,Gérardmer,FRA,48.08,6.88,Mulhouse,FRA,47.75,7.34,170,http://www.letour.com/le-tour/2014/us/stage-9.html
1,1207,Mountain,14/07/2014,Mulhouse,FRA,47.75,7.34,La Planche des Belles Filles,FRA,47.772222,6.777778,161.5,http://www.letour.com/le-tour/2014/us/stage-10.html
1,1208,Hilly,16/07/2014,Besançon,FRA,47.2431,6.0219,Oyonnax,FRA,46.2561,5.6556,187.5,http://www.letour.com/le-tour/2014/us/stage-11.html
1,1209,Flat,17/07/2014,Bourg-en-Bresse,FRA,46.2056,5.2289,Saint-Étienne,FRA,45.4347,4.3903,185.5,http://www.letour.com/le-tour/2014/us/stage-12.html
1,1210,Mountain,18/07/2014,Saint-Étienne,FRA,45.4347,4.3903,Chamrousse,FRA,45.1092,5.8744,197.5,http://www.letour.com/le-tour/2014/us/stage-13.html
1,1211,Mountain,19/07/2014,Grenoble,FRA,45.2002,5.7222,Risoul,FRA,44.6497,6.6408,177,http://www.letour.com/le-tour/2014/us/stage-14.html
1,1212,Flat,20/07/2014,Tallard,FRA,44.4625,6.0553,Nîmes,FRA,43.838,4.361,222,http://www.letour.com/le-tour/2014/us/stage-15.html
1,1213,Mountain,22/07/2014,Carcassonne,FRA,43.21,2.35,Bagnères-de-Luchon,FRA,42.7917,0.5947,237.5,http://www.letour.com/le-tour/2014/us/stage-16.html
1,1214,Mountain,23/07/2014,Saint-Gaudens,FRA,43.1089,0.7242,Saint-Lary Pla d’Adet,FRA,42.82,0.32,124.5,http://www.letour.com/le-tour/2014/us/stage-17.html
1,1215,Mountain,24/07/2014,Pau,FRA,43.3,-0.37,Hautacam,FRA,42.972222,-0.008056,145.5,http://www.letour.com/le-tour/2014/us/stage-18.html
1,1216,Flat,25/07/2014,Maubourguet Pays du Val d’Adour,FRA,43.4692,0.0364,Bergerac,FRA,44.85,0.48,208.5,http://www.letour.com/le-tour/2014/us/stage-19.html
1,1217,Individual time-trial,26/07/2014,Bergerac,FRA,44.85,0.48,Périgueux,FRA,45.1929,0.7217,54,http://www.letour.com/le-tour/2014/us/stage-20.html
1,1218,Flat,27/07/2014,Évry,FRA,48.6238,2.4296,Paris Champs-Élysées,FRA,48.8567,2.3508,137.5,http://www.letour.com/le-tour/2014/us/stage-21.html
1,1219,Flat,5/7/2014,Leeds,ENG,53.799722,-1.549167,Harrogate,ENG,53.991,-1.539,190.5,http://www.letour.com/le-tour/2014/us/stage-1.html
1,1220,Hilly,6/7/2014,York,ENG,53.958333,-1.080278,Sheffield,ENG,53.383611,-1.466944,201,http://www.letour.com/le-tour/2014/us/stage-2.html
1,1221,Flat,7/7/2014,Cambridge,ENG,52.205,0.119,Londres,ENG,51.507222,-0.1275,155,http://www.letour.com/le-tour/2014/us/stage-3.html
1,1222,Flat,8/7/2014,Le Touquet-Paris-Plage,FRA,50.5186,1.595,Lille Métropole,FRA,50.6372,3.0633,163.5,http://www.letour.com/le-tour/2014/us/stage-4.html
1,1223,Hilly,9/7/2014,Ypres,FRA,50.85,2.883333,Arenberg Porte du Hainaut,FRA,50.399,3.4125,155.5,http://www.letour.com/le-tour/2014/us/stage-5.html
1,1224,Flat,10/7/2014,Arras,FRA,50.2897,2.7808,Reims,FRA,49.2628,4.0347,194,http://www.letour.com/le-tour/2014/us/stage-6.html
1,1225,Flat,11/7/2014,Épernay,FRA,49.0403,3.96,Nancy,FRA,48.6936,6.1846,234.5,http://www.letour.com/le-tour/2014/us/stage-7.html
1,1226,Hilly,12/7/2014,Tomblaine,FRA,48.6833,6.2167,Gérardmer La Mauselaine,FRA,48.08,6.88,161,http://www.letour.com/le-tour/2014/us/stage-8.html
1,1227,Hilly,13/07/2014,Gérardmer,FRA,48.08,6.88,Mulhouse,FRA,47.75,7.34,170,http://www.letour.com/le-tour/2014/us/stage-9.html
1,1228,Mountain,14/07/2014,Mulhouse,FRA,47.75,7.34,La Planche des Belles Filles,FRA,47.772222,6.777778,161.5,http://www.letour.com/le-tour/2014/us/stage-10.html
1,1229,Hilly,16/07/2014,Besançon,FRA,47.2431,6.0219,Oyonnax,FRA,46.2561,5.6556,187.5,http://www.letour.com/le-tour/2014/us/stage-11.html
1,1230,Flat,17/07/2014,Bourg-en-Bresse,FRA,46.2056,5.2289,Saint-Étienne,FRA,45.4347,4.3903,185.5,http://www.letour.com/le-tour/2014/us/stage-12.html
1,1231,Mountain,18/07/2014,Saint-Étienne,FRA,45.4347,4.3903,Chamrousse,FRA,45.1092,5.8744,197.5,http://www.letour.com/le-tour/2014/us/stage-13.html
1,1232,Mountain,19/07/2014,Grenoble,FRA,45.2002,5.7222,Risoul,FRA,44.6497,6.6408,177,http://www.letour.com/le-tour/2014/us/stage-14.html
1,1233,Flat,20/07/2014,Tallard,FRA,44.4625,6.0553,Nîmes,FRA,43.838,4.361,222,http://www.letour.com/le-tour/2014/us/stage-15.html
1,1234,Mountain,22/07/2014,Carcassonne,FRA,43.21,2.35,Bagnères-de-Luchon,FRA,42.7917,0.5947,237.5,http://www.letour.com/le-tour/2014/us/stage-16.html
1,1235,Mountain,23/07/2014,Saint-Gaudens,FRA,43.1089,0.7242,Saint-Lary Pla d’Adet,FRA,42.82,0.32,124.5,http://www.letour.com/le-tour/2014/us/stage-17.html
1,1236,Mountain,24/07/2014,Pau,FRA,43.3,-0.37,Hautacam,FRA,42.972222,-0.008056,145.5,http://www.letour.com/le-tour/2014/us/stage-18.html
1,1237,Flat,25/07/2014,Maubourguet Pays du Val d’Adour,FRA,43.4692,0.0364,Bergerac,FRA,44.85,0.48,208.5,http://www.letour.com/le-tour/2014/us/stage-19.html
1,1238,Individual time-trial,26/07/2014,Bergerac,FRA,44.85,0.48,Périgueux,FRA,45.1929,0.7217,54,http://www.letour.com/le-tour/2014/us/stage-20.html
1,1239,Flat,27/07/2014,Évry,FRA,48.6238,2.4296,Paris Champs-Élysées,FRA,48.8567,2.3508,137.5,http://www.letour.com/le-tour/2014/us/stage-21.html
1,1240,Flat,5/7/2014,Leeds,ENG,53.799722,-1.549167,Harrogate,ENG,53.991,-1.539,190.5,http://www.letour.com/le-tour/2014/us/stage-1.html
1,1241,Hilly,6/7/2014,York,ENG,53.958333,-1.080278,Sheffield,ENG,53.383611,-1.466944,201,http://www.letour.com/le-tour/2014/us/stage-2.html
1,1242,Flat,7/7/2014,Cambridge,ENG,52.205,0.119,Londres,ENG,51.507222,-0.1275,155,http://www.letour.com/le-tour/2014/us/stage-3.html
1,1243,Flat,8/7/2014,Le Touquet-Paris-Plage,FRA,50.5186,1.595,Lille Métropole,FRA,50.6372,3.0633,163.5,http://www.letour.com/le-tour/2014/us/stage-4.html
1,1244,Hilly,9/7/2014,Ypres,FRA,50.85,2.883333,Arenberg Porte du Hainaut,FRA,50.399,3.4125,155.5,http://www.letour.com/le-tour/2014/us/stage-5.html
1,1245,Flat,10/7/2014,Arras,FRA,50.2897,2.7808,Reims,FRA,49.2628,4.0347,194,http://www.letour.com/le-tour/2014/us/stage-6.html
1,1246,Flat,11/7/2014,Épernay,FRA,49.0403,3.96,Nancy,FRA,48.6936,6.1846,234.5,http://www.letour.com/le-tour/2014/us/stage-7.html
1,1247,Hilly,12/7/2014,Tomblaine,FRA,48.6833,6.2167,Gérardmer La Mauselaine,FRA,48.08,6.88,161,http://www.letour.com/le-tour/2014/us/stage-8.html
1,1248,Hilly,13/07/2014,Gérardmer,FRA,48.08,6.88,Mulhouse,FRA,47.75,7.34,170,http://www.letour.com/le-tour/2014/us/stage-9.html
1,1249,Mountain,14/07/2014,Mulhouse,FRA,47.75,7.34,La Planche des Belles Filles,FRA,47.772222,6.777778,161.5,http://www.letour.com/le-tour/2014/us/stage-10.html
1,1250,Hilly,16/07/2014,Besançon,FRA,47.2431,6.0219,Oyonnax,FRA,46.2561,5.6556,187.5,http://www.letour.com/le-tour/2014/us/stage-11.html
1,1251,Flat,17/07/2014,Bourg-en-Bresse,FRA,46.2056,5.2289,Saint-Étienne,FRA,45.4347,4.3903,185.5,http://www.letour.com/le-tour/2014/us/stage-12.html
1,1252,Mountain,18/07/2014,Saint-Étienne,FRA,45.4347,4.3903,Chamrousse,FRA,45.1092,5.8744,197.5,http://www.letour.com/le-tour/2014/us/stage-13.html
1,1253,Mountain,19/07/2014,Grenoble,FRA,45.2002,5.7222,Risoul,FRA,44.6497,6.6408,177,http://www.letour.com/le-tour/2014/us/stage-14.html
1,1254,Flat,20/07/2014,Tallard,FRA,44.4625,6.0553,Nîmes,FRA,43.838,4.361,222,http://www.letour.com/le-tour/2014/us/stage-15.html
1,1255,Mountain,22/07/2014,Carcassonne,FRA,43.21,2.35,Bagnères-de-Luchon,FRA,42.7917,0.5947,237.5,http://www.letour.com/le-tour/2014/us/stage-16.html
1,1256,Mountain,23/07/2014,Saint-Gaudens,FRA,43.1089,0.7242,Saint-Lary Pla d’Adet,FRA,42.82,0.32,124.5,http://www.letour.com/le-tour/2014/us/stage-17.html
1,1257,Mountain,24/07/2014,Pau,FRA,43.3,-0.37,Hautacam,FRA,42.972222,-0.008056,145.5,http://www.letour.com/le-tour/2014/us/stage-18.html
1,1258,Flat,25/07/2014,Maubourguet Pays du Val d’Adour,FRA,43.4692,0.0364,Bergerac,FRA,44.85,0.48,208.5,http://www.letour.com/le-tour/2014/us/stage-19.html
1,1259,Individual time-trial,26/07/2014,Bergerac,FRA,44.85,0.48,Périgueux,FRA,45.1929,0.7217,54,http://www.letour.com/le-tour/2014/us/stage-20.html
1,1260,Flat,27/07/2014,Évry,FRA,48.6238,2.4296,Paris Champs-Élysées,FRA,48.8567,2.3508,137.5,http://www.letour.com/le-tour/2014/us/stage-21.html
1,1261,Flat,5/7/2014,Leeds,ENG,53.799722,-1.549167,Harrogate,ENG,53.991,-1.539,190.5,http://www.letour.com/le-tour/2014/us/stage-1.html
1,1262,Hilly,6/7/2014,York,ENG,53.958333,-1.080278,Sheffield,ENG,53.383611,-1.466944,201,http://www.letour.com/le-tour/2014/us/stage-2.html
1,1263,Flat,7/7/2014,Cambridge,ENG,52.205,0.119,Londres,ENG,51.507222,-0.1275,155,http://www.letour.com/le-tour/2014/us/stage-3.html
1,1264,Flat,8/7/2014,Le Touquet-Paris-Plage,FRA,50.5186,1.595,Lille Métropole,FRA,50.6372,3.0633,163.5,http://www.letour.com/le-tour/2014/us/stage-4.html
1,1265,Hilly,9/7/2014,Ypres,FRA,50.85,2.883333,Arenberg Porte du Hainaut,FRA,50.399,3.4125,155.5,http://www.letour.com/le-tour/2014/us/stage-5.html
1,1266,Flat,10/7/2014,Arras,FRA,50.2897,2.7808,Reims,FRA,49.2628,4.0347,194,http://www.letour.com/le-tour/2014/us/stage-6.html
1,1267,Flat,11/7/2014,Épernay,FRA,49.0403,3.96,Nancy,FRA,48.6936,6.1846,234.5,http://www.letour.com/le-tour/2014/us/stage-7.html
1,1268,Hilly,12/7/2014,Tomblaine,FRA,48.6833,6.2167,Gérardmer La Mauselaine,FRA,48.08,6.88,161,http://www.letour.com/le-tour/2014/us/stage-8.html
1,1269,Hilly,13/07/2014,Gérardmer,FRA,48.08,6.88,Mulhouse,FRA,47.75,7.34,170,http://www.letour.com/le-tour/2014/us/stage-9.html
1,1270,Mountain,14/07/2014,Mulhouse,FRA,47.75,7.34,La Planche des Belles Filles,FRA,47.772222,6.777778,161.5,http://www.letour.com/le-tour/2014/us/stage-10.html
1,1271,Hilly,16/07/2014,Besançon,FRA,47.2431,6.0219,Oyonnax,FRA,46.2561,5.6556,187.5,http://www.letour.com/le-tour/2014/us/stage-11.html
1,1272,Flat,17/07/2014,Bourg-en-Bresse,FRA,46.2056,5.2289,Saint-Étienne,FRA,45.4347,4.3903,185.5,http://www.letour.com/le-tour/2014/us/stage-12.html
1,1273,Mountain,18/07/2014,Saint-Étienne,FRA,45.4347,4.3903,Chamrousse,FRA,45.1092,5.8744,197.5,http://www.letour.com/le-tour/2014/us/stage-13.html
1,1274,Mountain,19/07/2014,Grenoble,FRA,45.2002,5.7222,Risoul,FRA,44.6497,6.6408,177,http://www.letour.com/le-tour/2014/us/stage-14.html
1,1275,Flat,20/07/2014,Tallard,FRA,44.4625,6.0553,Nîmes,FRA,43.838,4.361,222,http://www.letour.com/le-tour/2014/us/stage-15.html
1,1276,Mountain,22/07/2014,Carcassonne,FRA,43.21,2.35,Bagnères-de-Luchon,FRA,42.7917,0.5947,237.5,http://www.letour.com/le-tour/2014/us/stage-16.html
1,1277,Mountain,23/07/2014,Saint-Gaudens,FRA,43.1089,0.7242,Saint-Lary Pla d’Adet,FRA,42.82,0.32,124.5,http://www.letour.com/le-tour/2014/us/stage-17.html
1,1278,Mountain,24/07/2014,Pau,FRA,43.3,-0.37,Hautacam,FRA,42.972222,-0.008056,145.5,http://www.letour.com/le-tour/2014/us/stage-18.html
1,1279,Flat,25/07/2014,Maubourguet Pays du Val d’Adour,FRA,43.4692,0.0364,Bergerac,FRA,44.85,0.48,208.5,http://www.letour.com/le-tour/2014/us/stage-19.html
1,1280,Individual time-trial,26/07/2014,Bergerac,FRA,44.85,0.48,Périgueux,FRA,45.1929,0.7217,54,http://www.letour.com/le-tour/2014/us/stage-20.html
1,1281,Flat,27/07/2014,Évry,FRA,48.6238,2.4296,Paris Champs-Élysées,FRA,48.8567,2.3508,137.5,http://www.letour.com/le-tour/2014/us/stage-21.html
